mmsi,Date,Time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,status,length,width,draft,cargo,transceiver
419862185,2026-03-31,07:16:37,71.12386,18.40332,0.0,236.0,40.0,TUG PEARL,,ATG947,60,2.0,200,9.0,12.9,60.0,A
419337902,2026-03-31,21:53:22,76.39956,10.2459,0.0,124.2,,SAMUDRA VOYAGER,,AT6719,52,7.0,22,3.0,,,A
419652494,2026-03-31,19:43:36,87.87798,21.6004,0.0,,,RAJHANS GLORY,,8T1361,30,,60,,,,A
419195490,2026-03-31,04:46:15,86.48448,20.34333,0.0,241.5,,MONSOON EXPLORER,,8T8655,37,,10,,,80.0,B
419832395,2026-03-31,21:31:23,72.21221,10.8069,0.0,31.3,15.0,NEELAM PRIDE,,8T0720,31,2.0,22,,,31.0,B
419966763,2026-03-31,16:07:28,73.83812,15.16047,0.0,,192.0,VAYU,,AT7439,37,8.0,10,14.0,11.2,36.0,A
419909546,2026-03-31,20:00:57,88.52354,21.59612,0.0,271.7,257.0,BRAHMAPUTRA PRINCE,IMO2926625,ATG800,31,,10,12.0,2.1,,B
419700019,2026-03-31,02:01:27,85.35223,16.27565,0.0,92.7,,PEARL EXPRESS,IMO0894131,AT9671,53,,14,,5.4,71.0,A
419251119,2026-03-31,23:53:31,72.9714,19.25684,0.0,208.0,295.0,SHAKTI I,IMO3238876,ATG606,60,,100,,,,A
419039978,2026-03-31,07:55:56,86.76838,20.15074,0.0,190.0,208.0,YAMUNA GLORY,IMO2663820,AT4818,52,7.0,22,5.0,6.9,50.0,B
419677192,2026-03-31,20:20:27,86.32336,20.04434,0.0,,227.0,OSV OCEAN STAR,IMO2303606,8T7192,37,,80,7.0,,31.0,A
419496745,2026-03-31,03:26:58,92.37466,11.37101,0.0,127.9,,PRIYA VOYAGER,,8T9018,80,,14,5.0,,90.0,A
419157646,2026-03-31,18:00:07,84.18085,15.44703,0.0,349.3,,NEELAM TRADER,,VU7586,99,0.0,200,,12.2,80.0,A
419892349,2026-03-31,13:05:28,73.72124,15.61158,0.0,,,PEARL PRINCE,IMO0324271,8T6286,79,,25,30.0,,36.0,A
419385478,2026-03-31,16:09:42,72.53057,11.05605,0.0,,79.0,VISHAL EXPRESS,,VT6253,50,,14,32.0,5.3,99.0,A
419588314,2026-03-31,00:07:51,72.7328,18.62869,0.0,181.8,97.0,KRISHNA GLORY,IMO8657168,ATG213,36,,35,3.0,,60.0,A
419347608,2026-03-31,19:35:51,73.552,15.16217,6.5,63.7,,YAMUNA EXPLORER,,VU0846,37,0.0,18,,,,A
419490847,2026-03-31,10:14:28,86.60318,20.39218,0.0,307.1,348.0,VAYU EXPLORER,,ATG228,80,5.0,30,12.0,,50.0,A
419229511,2026-03-31,23:04:40,72.76239,18.72464,0.7,269.0,30.0,PSV RAJHANS,,,37,,30,8.0,8.9,,A
419441066,2026-03-31,22:48:34,83.10556,17.73548,0.0,305.3,38.0,MATSYA STAR,IMO8935440,VT0729,30,,18,9.0,1.3,80.0,A
419671485,2026-03-31,08:31:08,70.82861,17.47117,0.0,91.7,162.0,SAMRAT QUEEN,,VU2028,53,,200,7.0,,50.0,B
419680126,2026-03-31,22:06:37,79.93639,12.96733,0.0,171.8,69.0,SEA QUEEN MARINER,,VU5027,71,,16,9.0,7.3,,A
419765439,2026-03-31,21:15:50,86.81194,20.05805,0.0,,267.0,JALDOOT PRIDE,IMO2908505,AT8715,36,,30,5.0,12.4,33.0,B
419074447,2026-03-31,20:50:24,92.93018,11.6816,8.5,,5.0,KAMAL MATA,IMO8657374,8T6660,52,,40,,,90.0,A
419208180,2026-03-31,07:01:31,80.30086,13.17537,0.0,284.5,,RATNA PIONEER,,,30,,300,14.0,6.5,52.0,A
419803163,2026-03-31,14:34:38,83.10208,17.3556,0.0,89.4,,DURGA EXPRESS,IMO3039539,ATG088,32,7.0,180,,12.0,99.0,A
419499747,2026-03-31,11:58:48,76.30318,9.94367,11.8,,315.0,SURYA MARINER,,AT9773,90,,10,,4.1,,A
419891080,2026-03-31,10:40:48,79.19815,9.12346,15.9,224.9,109.0,VAYU MATA,IMO8771699,,65,7.0,18,9.0,4.9,30.0,A
419786712,2026-03-31,14:01:07,75.99589,9.93624,0.0,302.7,60.0,NAVRATNA MATA,,AT9919,37,8.0,100,12.0,,,A
419373043,2026-03-31,16:35:33,70.08884,16.10961,6.6,349.4,63.0,JALDOOT III,,VT0407,51,7.0,16,,13.4,52.0,A
419797296,2026-03-31,19:04:48,72.64945,10.64117,0.0,269.6,,RAJHANS DEVI,IMO9251973,ATG547,53,7.0,60,,,,B
419105392,2026-03-31,12:54:38,88.38688,21.67207,12.5,165.4,,OM MARINER,IMO0402560,,30,1.0,14,20.0,11.6,33.0,A
419712797,2026-03-31,03:44:06,80.66599,12.87039,0.0,64.2,,PSV YAMUNA,IMO1767622,ATG025,51,5.0,12,18.0,,50.0,A
419472560,2026-03-31,10:17:41,78.3848,8.73044,0.0,245.5,10.0,MALABAR I,IMO2613409,ATG312,71,,250,,9.9,52.0,A
419405324,2026-03-31,05:42:28,88.30328,21.72154,0.0,79.6,,SURYA GLORY,IMO0581380,ATG321,38,3.0,60,,,37.0,A
419261510,2026-03-31,16:02:12,73.04871,19.23209,0.0,,,SHIVA TRADER,,,30,3.0,250,40.0,,70.0,A
419586926,2026-03-31,08:58:30,76.12973,9.66497,0.0,22.6,,SURYA PRINCE,IMO8495312,VU4458,37,,180,30.0,3.0,37.0,A
419646152,2026-03-31,15:42:41,72.84993,10.69861,0.0,,,LAKSHMI III,,VU9719,38,,10,34.0,13.1,,A
419812681,2026-03-31,17:45:01,72.20663,10.98118,0.0,116.5,,DURGA I,IMO4033405,8T1056,30,3.0,200,,,70.0,A
419131166,2026-03-31,20:41:40,75.98226,9.66322,0.0,,,PRIYA MATA,,AT9836,60,2.0,25,44.0,,,A
419912609,2026-03-31,05:24:41,73.11879,18.61891,4.7,,181.0,MONSOON EXPLORER,,8T1304,70,,10,12.0,,52.0,A
419645086,2026-03-31,05:14:56,70.19062,17.61933,0.0,,11.0,JALDOOT DEVI,,,32,2.0,20,40.0,,57.0,B
419618058,2026-03-31,07:17:04,86.97505,20.1686,0.0,,,KAMAL PIONEER,IMO8192069,ATG932,52,,180,,12.9,33.0,A
419831275,2026-03-31,08:23:57,69.11758,15.8683,0.0,347.4,,SAGAR QUEEN,IMO2801771,VT6294,60,,8,,,37.0,A
419341439,2026-03-31,02:39:57,73.38974,18.61035,0.0,297.6,,MEENA PRIDE,,AT7720,83,1.0,10,12.0,3.9,80.0,B
419260187,2026-03-31,17:04:03,93.00352,11.94302,0.0,311.8,144.0,OCEAN STAR STAR,,,37,,18,25.0,,30.0,A
419885211,2026-03-31,10:15:58,82.87788,17.64558,0.0,191.2,,DURGA MARINER,,AT7598,38,3.0,100,44.0,10.4,52.0,A
419928532,2026-03-31,23:29:29,88.52868,21.32017,5.7,29.2,,MONSOON GLORY,IMO8189863,VT3959,37,,30,40.0,13.2,60.0,B
419235019,2026-03-31,10:13:22,80.35676,13.09546,0.0,,,SAMRAT DEVI,IMO9178220,,37,1.0,8,,,71.0,A
419625157,2026-03-31,11:46:23,86.90693,20.02538,0.0,203.4,,LAKSHMI MATA,,AT8724,57,,80,48.0,,52.0,A
419948305,2026-03-31,04:11:08,80.02423,13.16906,0.0,,131.0,TRISHUL GLORY,,ATG773,80,,16,,,57.0,A
419104979,2026-03-31,03:21:18,74.73643,12.88219,0.0,312.2,211.0,SAGAR DEVI,IMO6669747,VT7124,52,3.0,50,32.0,,30.0,A
419369525,2026-03-31,11:51:59,83.56156,17.88212,0.0,262.5,,VISHAL MATA,IMO9476461,ATG149,55,,40,9.0,8.2,57.0,A
419439095,2026-03-31,02:19:00,88.0646,21.86947,0.0,359.5,201.0,MEENA PIONEER,IMO6407870,8T1135,32,,300,,,70.0,A
419729598,2026-03-31,14:17:34,79.94895,13.07505,0.0,,,SEA QUEEN III,,VU7002,51,,300,5.0,,36.0,A
419602136,2026-03-31,19:50:37,79.11582,8.87228,0.0,,269.0,SURYA PIONEER,IMO1765589,VU5528,52,7.0,250,,12.2,,A
419829335,2026-03-31,05:13:57,86.72873,20.25718,0.0,,332.0,KAMAL MARINER,IMO7464550,VU8310,37,,35,3.0,,50.0,A
419505810,2026-03-31,11:39:10,83.29961,17.3871,11.6,175.1,133.0,SHAKTI PRIDE,,AT6533,37,3.0,60,25.0,,,B
419226281,2026-03-31,22:25:57,69.04395,16.53478,0.0,197.7,125.0,ANAND III,IMO0504726,,37,,200,40.0,8.4,70.0,A
419660985,2026-03-31,21:08:20,70.13908,23.05665,0.0,140.0,314.0,SHAKTI MARINER,IMO9557131,8T8444,38,,12,20.0,8.1,57.0,B
419743721,2026-03-31,05:09:20,74.72306,12.7645,0.0,,,OM VOYAGER,,8T3229,57,,8,3.0,1.2,80.0,A
419658540,2026-03-31,11:44:33,92.36894,11.08059,0.0,104.5,,KAVERI EXPRESS,,VT6533,37,,20,16.0,,99.0,B
419096282,2026-03-31,04:22:13,86.66774,20.59136,0.0,227.8,282.0,KAVERI GLORY,IMO6309773,8T3666,52,0.0,250,,7.3,,A
419445072,2026-03-31,21:52:02,78.38683,9.01709,0.0,247.0,,PRIYA EXPLORER,,VU5463,52,0.0,28,,6.3,57.0,A
419987245,2026-03-31,20:09:23,70.48652,23.37927,15.3,,343.0,GODAVARI PRINCE,IMO0536597,,30,,180,16.0,,30.0,A
419069672,2026-03-31,02:21:36,72.45406,10.92778,9.9,,93.0,NEELAM GLORY,IMO8214924,,80,,22,,6.3,,B
419583068,2026-03-31,09:29:44,93.27333,11.60223,0.0,152.4,274.0,PEARL DEVI,IMO5957354,,37,0.0,200,25.0,9.2,30.0,A
419589881,2026-03-31,00:56:20,88.39474,21.92956,0.0,76.0,,SAGAR MATA,,VT0415,57,,28,40.0,6.1,71.0,A
419155661,2026-03-31,08:24:32,87.97039,21.21332,0.0,16.2,159.0,JALDOOT STAR,,ATG990,36,8.0,28,44.0,6.5,,B
419036383,2026-03-31,14:41:20,75.99885,9.73406,0.0,174.4,113.0,VARUNA QUEEN,,8T6639,30,,10,10.0,,60.0,B
419867251,2026-03-31,10:58:50,72.38139,19.04042,7.9,75.9,,PEARL PRIDE,IMO8130384,VT2815,38,0.0,25,14.0,,50.0,A
419253612,2026-03-31,16:04:11,80.21573,13.10046,0.0,,299.0,RAJHANS MARINER,IMO5080989,VT7331,37,,14,20.0,4.5,99.0,A
419716504,2026-03-31,09:33:25,72.54411,10.79598,0.0,245.5,324.0,SEA QUEEN MARINER,IMO5419137,AT9876,71,2.0,20,,,,A
419276074,2026-03-31,04:24:28,76.35774,9.80692,0.0,156.7,180.0,CORAL II,IMO2621384,AT5109,32,7.0,16,48.0,2.8,30.0,B
419808482,2026-03-31,00:28:55,80.02104,13.07665,0.0,11.7,,RATNA STAR,,VU3262,37,,50,25.0,12.0,,A
419946877,2026-03-31,10:42:44,86.70262,20.05573,0.0,283.4,250.0,PEARL PRIDE,IMO9053667,VU2031,70,8.0,300,,,50.0,A
419388333,2026-03-31,03:42:24,88.2818,21.83639,0.0,184.3,206.0,TRISHUL STAR,IMO1938895,VT1543,60,,14,16.0,4.3,50.0,A
419066086,2026-03-31,06:40:32,74.48576,12.82803,0.0,,,JALDOOT STAR,,AT1826,37,,22,14.0,6.2,60.0,A
419579970,2026-03-31,14:22:11,73.76407,15.51908,0.7,231.3,216.0,NAVRATNA PRINCE,,,37,8.0,250,7.0,,,A
419871439,2026-03-31,00:39:04,73.9862,15.15601,0.0,,340.0,TUG VISHAL,IMO4748579,8T8921,37,3.0,22,34.0,5.1,,A
419229725,2026-03-31,09:19:04,73.05492,18.70606,0.0,,149.0,KRISHNA PIONEER,IMO7800792,AT6366,31,,22,,,50.0,A
419583875,2026-03-31,01:24:31,73.14721,19.24002,0.0,263.4,74.0,KONKAN MATA,,VU1569,70,8.0,14,3.0,6.1,,A
419520622,2026-03-31,13:57:09,72.34271,19.03046,0.0,46.9,116.0,JALDOOT STAR,,,37,,60,5.0,8.3,80.0,A
419199508,2026-03-31,02:40:47,86.30398,20.44683,0.0,148.7,,NEELAM PIONEER,IMO1763524,,32,0.0,18,,,30.0,A
419602492,2026-03-31,07:02:12,78.11628,8.71745,0.0,208.7,43.0,SHIVA DEVI,IMO5261587,8T9891,33,,120,9.0,13.1,31.0,A
419241248,2026-03-31,11:21:02,86.89846,16.16051,0.0,,227.0,SAMUDRA II,IMO0669545,8T5703,53,5.0,14,,2.1,31.0,A
419130112,2026-03-31,16:27:16,74.50428,12.73299,0.0,163.8,,TRISHUL TRADER,,,37,,200,14.0,2.6,,B
419824116,2026-03-31,10:12:01,74.55352,13.05738,0.0,301.0,242.0,TRISHUL STAR,,VU2306,36,5.0,12,4.0,7.4,36.0,B
419515923,2026-03-31,10:09:39,69.45581,16.76771,1.2,103.2,,MATSYA VOYAGER,,,36,,28,5.0,12.0,71.0,A
419463107,2026-03-31,19:46:54,86.74728,20.42876,0.0,163.0,,LAKSHMI TRADER,,AT4747,57,3.0,300,9.0,,70.0,A
419970168,2026-03-31,13:06:58,73.95201,15.7207,1.4,286.8,,GANGA II,IMO1859689,AT0952,60,,250,16.0,,33.0,B
419472668,2026-03-31,01:48:24,78.37726,8.57329,0.0,103.7,325.0,SAGAR EXPLORER,,8T0880,51,8.0,20,,,31.0,B
419592822,2026-03-31,07:38:01,74.64759,12.64879,0.0,,109.0,TRISHUL III,,VT4134,37,2.0,300,30.0,,,A
419214209,2026-03-31,09:11:52,73.59308,15.41357,0.0,133.0,,MEENA VOYAGER,IMO2530955,8T7799,51,3.0,250,7.0,6.8,33.0,A
419612921,2026-03-31,08:42:52,76.43289,9.71119,0.0,18.3,168.0,VISHAL TRADER,,8T4123,80,,16,7.0,3.1,,B
419570943,2026-03-31,21:17:26,79.18802,8.7629,0.0,202.2,265.0,AGNI PRIDE,IMO8226080,8T3715,51,,12,,,60.0,A
419803747,2026-03-31,08:25:18,86.85508,20.017,0.0,206.9,,PSV LAKSHMI,,AT5882,37,,120,5.0,10.7,,B
419385028,2026-03-31,10:12:23,83.29267,17.77325,0.0,185.5,112.0,VARUNA III,,VU3070,99,8.0,250,30.0,,,A
419119161,2026-03-31,03:47:57,85.01088,15.27085,0.0,176.4,97.0,OCEAN STAR II,IMO0379306,,30,,10,2.0,,30.0,A
419624742,2026-03-31,10:52:12,80.28255,12.91601,0.0,21.8,,BRAHMAPUTRA EXPRESS,,ATG912,50,,18,3.0,,70.0,A
419550819,2026-03-31,22:00:31,72.87987,11.1317,0.0,99.9,,TARA GLORY,,VT5405,53,,35,14.0,11.0,,A
419167599,2026-03-31,08:50:15,72.33587,19.52716,0.0,109.1,322.0,SAMRAT II,IMO4654840,VT0400,37,,25,16.0,,36.0,B
419752560,2026-03-31,10:16:09,85.81503,15.15479,15.5,153.0,216.0,OM VOYAGER,IMO1812165,AT0815,83,,8,12.0,5.2,,A
419741647,2026-03-31,17:37:44,79.29678,9.28238,0.0,225.2,,RAJHANS GLORY,,,32,7.0,40,5.0,4.2,52.0,A
419589244,2026-03-31,03:03:29,84.55566,15.12673,0.0,,,MATSYA DEVI,IMO9297591,AT4894,52,,150,12.0,,,A
419924887,2026-03-31,20:23:39,73.15233,19.49908,8.6,150.5,292.0,GODAVARI EXPRESS,,,35,1.0,120,25.0,,57.0,A
419766609,2026-03-31,02:58:17,86.92589,20.37097,0.0,45.4,,RAJHANS DEVI,IMO0856759,,31,,50,,,,B
419044777,2026-03-31,04:02:26,76.17017,9.86326,0.0,48.5,,SAMUDRA MARINER,,8T9857,37,7.0,40,48.0,,80.0,A
419557663,2026-03-31,08:48:42,79.48294,9.11391,0.0,9.5,,ANAND DEVI,IMO7282769,8T8708,57,,18,,11.2,,B
419802764,2026-03-31,09:37:09,86.83919,20.399,0.0,70.7,,VAYU PRIDE,,ATG842,51,5.0,50,12.0,1.8,,A
419950725,2026-03-31,22:06:51,73.68292,15.17165,1.3,220.6,,OSV SAGAR,,,32,,28,40.0,,37.0,A
419924941,2026-03-31,20:06:18,73.05729,19.18604,0.0,42.5,,RATNA II,IMO8287914,AT9511,37,2.0,20,9.0,,50.0,A
419669423,2026-03-31,20:53:49,84.56665,14.37024,12.2,,,RATNA DEVI,IMO3485030,VU7721,38,,12,18.0,,50.0,A
419799244,2026-03-31,18:36:21,74.68674,12.87951,10.1,274.4,,MATSYA II,IMO8672877,8T6910,70,5.0,40,7.0,,52.0,A
419157318,2026-03-31,01:49:39,73.60832,15.3214,0.0,165.6,35.0,RATNA GLORY,,ATG578,57,1.0,40,,5.0,36.0,A
419101584,2026-03-31,13:26:55,78.42264,8.95601,0.0,171.7,,MATSYA PRINCE,,AT6073,90,0.0,14,25.0,,,A
419101492,2026-03-31,15:03:48,74.0377,15.64625,0.0,330.9,,TUG YAMUNA,IMO5496602,AT1435,30,,25,30.0,,,A
419450153,2026-03-31,02:33:01,92.49357,11.68661,17.4,,246.0,MATSYA DEVI,IMO9660548,AT6257,57,7.0,25,7.0,6.0,30.0,A
419861754,2026-03-31,03:51:19,72.82174,10.62749,0.0,108.0,49.0,SURYA DEVI,IMO5570826,8T6504,37,,12,,4.5,,A
419708805,2026-03-31,01:35:18,72.5228,19.33297,12.0,,210.0,SHAKTI I,,ATG981,70,5.0,8,,9.2,71.0,A
419814365,2026-03-31,20:59:59,83.03051,17.83735,13.5,140.9,349.0,TARA VOYAGER,,ATG017,36,,14,,1.1,57.0,A
419845576,2026-03-31,03:44:14,83.23655,17.64232,14.4,154.0,,JALDOOT EXPRESS,,AT3092,32,1.0,60,,,36.0,B
419408912,2026-03-31,01:38:10,78.01056,8.8004,5.2,,,GANGA II,,AT6208,38,3.0,8,34.0,2.9,71.0,A
419620637,2026-03-31,02:16:01,74.65223,12.823,0.0,114.5,,SAMRAT EXPLORER,IMO5863602,VU6873,37,,180,6.0,11.9,90.0,A
419694097,2026-03-31,20:21:28,79.02258,8.97785,17.3,,,AGNI I,IMO0665848,VU9300,52,5.0,22,,9.9,60.0,B
419064937,2026-03-31,13:34:45,87.97612,21.20425,0.0,,,INDRA DEVI,IMO9027645,,30,3.0,10,,,,B
419575473,2026-03-31,19:44:16,83.0762,17.30019,0.0,137.8,256.0,GODAVARI EXPRESS,,VU8515,30,,14,8.0,4.2,90.0,B
419750513,2026-03-31,22:39:34,72.62448,10.59629,0.0,129.2,148.0,LAKSHMI DEVI,,AT5156,30,,20,,2.9,70.0,A
419899473,2026-03-31,18:36:08,79.93363,13.1894,0.0,64.1,24.0,MONSOON I,,,30,1.0,20,,8.7,50.0,A
419936694,2026-03-31,06:54:23,80.24202,12.86605,0.0,30.2,,KONKAN PRIDE,IMO1508951,ATG318,51,,150,,10.8,,A
419304233,2026-03-31,08:05:00,93.01068,11.63018,1.9,1.5,,GANGA TRADER,,VU8666,52,,10,30.0,,57.0,B
419966368,2026-03-31,01:03:13,78.14132,9.03258,0.0,,,RAJHANS QUEEN,,ATG518,30,8.0,8,40.0,,,A
419678281,2026-03-31,15:25:24,86.30789,20.35179,6.8,307.2,268.0,MEENA MARINER,IMO2528465,VT6817,71,,200,12.0,,70.0,A
419108083,2026-03-31,09:37:35,86.68225,19.95307,0.0,92.6,,MATSYA EXPRESS,,AT8672,30,8.0,14,8.0,,,A
419405997,2026-03-31,23:08:04,92.12916,11.26708,0.0,303.0,268.0,RATNA GLORY,,8T8704,89,1.0,30,30.0,9.0,80.0,A
419421756,2026-03-31,05:00:25,76.06533,10.00652,0.0,70.7,278.0,MALABAR DEVI,,,36,,8,25.0,9.9,,A
419774662,2026-03-31,04:15:15,86.6577,20.43858,5.7,123.4,,JALDOOT PRIDE,,VU9907,36,2.0,300,20.0,4.4,30.0,A
419138273,2026-03-31,20:16:59,80.0749,13.13004,0.0,,,MALABAR TRADER,,ATG296,38,,10,9.0,5.7,60.0,A
419371492,2026-03-31,14:56:34,73.66938,15.28909,0.0,18.8,219.0,SAGAR PRIDE,,VT9100,36,,40,,8.4,,A
419001784,2026-03-31,14:34:06,70.19092,23.23519,0.0,289.5,331.0,JALDOOT MATA,IMO7307321,ATG569,60,1.0,60,3.0,9.5,,B
419134025,2026-03-31,01:13:14,84.52843,14.72144,17.6,326.8,,MONSOON VOYAGER,,AT0534,52,,250,10.0,13.4,60.0,B
419538875,2026-03-31,13:04:34,86.64548,20.58018,0.0,21.4,344.0,KAMAL QUEEN,IMO0164303,VU9774,37,,28,9.0,10.0,80.0,B
419867404,2026-03-31,17:12:04,85.90887,13.88844,0.0,328.8,261.0,LAKSHMI PRIDE,IMO1009978,VU9829,57,,40,48.0,,52.0,A
419970248,2026-03-31,21:33:32,70.06373,22.84239,0.0,,,MALABAR EXPLORER,,,36,,22,12.0,4.3,99.0,A
419806313,2026-03-31,21:30:53,76.04319,10.03908,0.0,308.4,241.0,PRIYA MATA,,VT2642,52,,100,4.0,4.3,60.0,A
419770705,2026-03-31,01:01:44,80.6576,13.19737,13.0,335.7,111.0,KAVERI STAR,,VT7980,37,,10,30.0,,71.0,B
419877523,2026-03-31,22:35:06,86.88403,20.25426,0.0,291.8,141.0,NAVRATNA EXPRESS,IMO5792826,8T0165,69,1.0,150,14.0,12.6,90.0,B
419155333,2026-03-31,02:34:23,86.82234,14.83791,0.0,,,TRISHUL III,IMO6502100,VU7864,70,,35,32.0,,,A
419125380,2026-03-31,23:39:12,72.69125,10.65462,0.0,,,VIJAY QUEEN,IMO7462268,ATG531,36,,35,7.0,10.5,57.0,A
419757931,2026-03-31,11:18:15,79.29248,8.87987,0.0,213.7,337.0,CORAL QUEEN,IMO3840927,VT5736,83,,200,25.0,,33.0,A
419031867,2026-03-31,04:45:15,85.73716,14.93059,0.0,,,CORAL,IMO5043401,,60,2.0,35,14.0,9.7,,A
419573297,2026-03-31,17:27:54,84.17598,13.75077,0.0,,77.0,TRISHUL QUEEN,,VT6165,30,,60,,10.9,,A
419289078,2026-03-31,02:33:34,87.86915,21.86571,3.6,,245.0,AGNI EXPLORER,IMO3670590,VT7977,60,,20,5.0,13.2,30.0,B
419608749,2026-03-31,15:17:55,78.98974,9.2178,0.0,6.6,250.0,SAMRAT MATA,IMO2437596,ATG862,37,,100,,,30.0,B
419154759,2026-03-31,12:55:21,72.48328,19.3249,0.0,,336.0,KAMAL II,,8T2464,60,,14,48.0,,30.0,A
419315963,2026-03-31,17:04:56,84.66813,13.75738,0.0,131.2,,GANGA,,VT4644,37,,35,34.0,,70.0,A
419789119,2026-03-31,05:50:41,80.37722,13.37348,0.4,344.5,,VARUNA MARINER,IMO6661177,8T4206,38,,8,,10.3,33.0,A
419497795,2026-03-31,17:37:40,73.47009,15.74908,0.0,131.5,,JALDOOT PRIDE,,AT9476,31,,14,44.0,13.1,,A
419519901,2026-03-31,00:21:53,73.69211,15.66672,0.0,353.9,,SAMRAT MARINER,IMO2682395,AT3448,37,2.0,100,48.0,,50.0,B
419415139,2026-03-31,19:52:01,72.49473,10.79,0.0,325.9,185.0,RATNA III,IMO2523243,VU1395,57,,50,,3.1,,A
419006455,2026-03-31,19:02:57,73.18831,19.4219,0.0,,277.0,MALABAR MATA,,VU7062,37,,60,8.0,7.5,60.0,A
419623167,2026-03-31,13:35:25,79.12206,8.73811,15.3,,,VARUNA GLORY,IMO5688637,,57,,150,34.0,,,A
419382898,2026-03-31,02:44:23,72.72377,11.06356,14.0,288.3,,SHIVA EXPLORER,,VT2562,60,2.0,120,,,71.0,A
419996138,2026-03-31,02:04:15,80.60591,13.1472,6.8,,,CORAL MATA,,8T2162,36,,40,2.0,,80.0,A
419036305,2026-03-31,13:42:42,86.75536,20.40594,0.0,113.7,297.0,GODAVARI QUEEN,IMO8990888,VT8110,36,,180,,3.6,,A
419808588,2026-03-31,10:25:13,74.57565,13.06192,0.0,,88.0,SHIVA PRIDE,,VU1918,57,,22,,9.7,,B
419756842,2026-03-31,04:16:07,86.97253,20.3393,1.2,100.5,,AGNI QUEEN,IMO5974603,,52,3.0,12,30.0,,37.0,A
419275888,2026-03-31,03:20:44,70.3331,17.09919,3.0,,59.0,PEARL II,IMO9109531,VT1792,31,7.0,40,48.0,,31.0,B
419020981,2026-03-31,21:43:37,76.44953,9.69485,5.0,29.6,206.0,SHIVA QUEEN,,AT0980,37,,20,16.0,13.0,,A
419625104,2026-03-31,20:58:42,76.19121,10.21302,0.0,,173.0,RAJHANS EXPLORER,,,36,,16,,7.0,99.0,B
419665339,2026-03-31,01:48:58,74.84656,12.83033,0.0,172.9,309.0,LAKSHMI,IMO4162675,,37,5.0,22,48.0,5.9,,A
419945584,2026-03-31,14:08:42,78.9968,8.87254,0.0,,10.0,MALABAR III,IMO8906091,AT0751,32,,40,25.0,5.4,52.0,A
419228439,2026-03-31,15:42:09,78.29608,8.77276,11.5,282.4,,JALDOOT DEVI,,,36,3.0,250,14.0,,31.0,A
419719745,2026-03-31,07:55:58,72.94656,18.70591,0.0,17.9,,OM PRINCE,IMO6427294,VT0909,52,,25,14.0,7.5,,B
419023607,2026-03-31,10:45:45,70.12789,22.55925,0.0,61.1,,TARA GLORY,,8T0954,31,1.0,25,3.0,,70.0,B
419482817,2026-03-31,06:50:32,88.42826,21.36903,0.0,,278.0,MALABAR PRIDE,IMO2064646,ATG647,50,,40,7.0,1.6,50.0,A
419439992,2026-03-31,12:58:05,83.3141,17.31249,15.9,43.1,,RATNA MATA,IMO2552032,8T6591,57,,14,,,33.0,A
419905306,2026-03-31,17:48:12,74.85245,12.60898,0.0,,148.0,VIJAY EXPLORER,IMO1910507,8T7095,53,,28,,,,A
419438767,2026-03-31,07:32:45,86.38151,20.16363,0.0,268.2,253.0,OCEAN STAR QUEEN,IMO2632732,VU7039,37,1.0,10,14.0,,,A
419134307,2026-03-31,14:27:38,82.97025,17.98474,10.4,138.4,,PSV TARA,IMO7024236,ATG437,55,3.0,12,,7.6,37.0,A
419716826,2026-03-31,04:31:36,72.59434,19.23854,0.0,9.1,236.0,MALABAR MARINER,,AT5647,70,3.0,14,18.0,5.1,52.0,A
419088943,2026-03-31,19:58:54,73.7782,15.22475,0.0,,5.0,SAMUDRA II,IMO9024462,VU6173,83,,10,34.0,10.6,36.0,B
419318137,2026-03-31,04:52:03,72.36114,10.97158,0.0,110.0,117.0,NEELAM TRADER,IMO1647649,ATG386,70,,20,,6.9,80.0,B
419818155,2026-03-31,07:33:23,88.3007,21.34832,0.0,335.6,203.0,RATNA MATA,,ATG876,37,0.0,80,12.0,1.2,,B
419810503,2026-03-31,21:23:45,69.77454,22.98077,0.0,159.9,,NEELAM I,IMO2278146,VU9536,37,,16,,10.7,33.0,B
419611562,2026-03-31,08:25:03,85.16641,15.95279,0.0,244.4,251.0,SURYA STAR,IMO0447120,VU6248,31,,30,18.0,,60.0,A
419732776,2026-03-31,00:55:20,92.32588,12.16907,0.0,230.6,,PSV OM,,8T8436,65,,22,9.0,11.4,90.0,B
419453577,2026-03-31,17:32:12,92.53463,12.06704,0.0,347.1,211.0,DURGA PRINCE,,8T2396,89,0.0,25,10.0,,52.0,A
419217829,2026-03-31,12:07:09,72.63725,10.97017,1.3,273.2,119.0,RAJHANS MARINER,,8T0437,37,5.0,18,20.0,,,A
419510861,2026-03-31,22:22:52,79.48839,8.97751,0.0,224.8,40.0,OSV OM,IMO9425016,AT5574,51,,200,6.0,,71.0,A
419560557,2026-03-31,07:39:08,83.61528,17.80044,0.0,206.0,,MONSOON II,IMO3176602,AT6979,74,1.0,28,8.0,,,B
419575546,2026-03-31,00:36:29,78.31489,8.56432,0.0,134.1,268.0,RAJHANS PRIDE,IMO6081875,VT4140,60,3.0,22,12.0,4.3,,A
419937902,2026-03-31,05:45:31,87.91663,21.91508,0.0,,,GODAVARI VOYAGER,IMO9990072,ATG872,31,3.0,200,,,36.0,A
